,sentiment
7759,1
21618,2
15471,1
21072,2
17781,2
705,1
12001,2
16343,2
21778,2
16491,1
15869,1
838,2
16681,1
3706,1
15127,1
600,1
6568,1
6074,2
6183,2
10635,1
13743,2
2679,1
14387,2
12560,1
16051,2
23325,2
930,1
6424,1
15216,2
5976,2
3659,1
16198,1
624,1
3819,1
3293,2
23826,1
7030,1
20213,2
16926,2
19755,2
18320,1
12843,2
21626,1
43,1
2779,2
6206,2
13982,1
18194,1
12588,2
9241,2
15665,1
3949,1
19221,2
22364,1
9309,1
3838,2
3145,2
24774,2
12967,2
3906,1
7110,2
9519,1
16414,2
10011,2
15947,1
12729,2
5849,1
13082,2
6109,1
6566,1
18421,2
14867,2
9809,2
2461,2
8333,1
5692,1
6717,1
21270,2
1470,2
18470,2
11166,2
6780,1
19250,2
10674,2
19627,2
16354,1
9520,2
8805,2
19092,2
17686,1
15124,1
23238,2
22382,1
12067,1
4809,2
17279,1
6294,2
15968,2
23350,1
5999,2
19854,2
15271,1
1908,2
10352,1
23129,1
7325,1
17228,1
23455,2
13630,2
21721,1
14577,1
8565,1
7,1
5308,2
20186,1
13310,1
18112,2
8569,1
13934,2
5949,2
1169,2
12523,1
17950,2
5631,2
19571,2
2685,1
13524,1
19029,2
8484,2
13337,2
6606,2
23072,2
8925,1
1807,2
3962,1
10425,2
19703,2
9164,1
5839,1
2415,2
20511,2
14039,1
5937,1
10943,1
7854,2
7047,1
11344,1
745,1
10979,1
20572,1
17366,2
15087,2
3617,2
24353,2
4128,1
8293,1
10336,1
23988,1
2756,1
8207,2
11670,1
6643,1
8075,2
4655,1
12463,1
13499,2
9049,2
5974,1
15239,1
23029,1
12391,2
21146,2
13945,2
6847,1
17587,2
3837,2
12902,2
7623,2
8591,2
14920,1
12864,2
23486,2
9080,1
6180,1
23126,2
18752,1
4541,1
19057,2
4019,2
5638,2
2603,2
11924,1
7893,2
22262,2
8577,1
7171,1
17681,1
11826,1
18232,2
17788,1
4573,2
11238,2
11742,1
8156,1
493,2
1805,1
3947,1
23850,2
5239,1
23583,2
12247,1
11754,1
8934,1
7935,2
8193,1
107,2
15745,2
24783,1
5406,2
4173,1
16189,2
16995,1
6496,1
7148,2
3058,2
16419,1
2850,1
15533,2
4462,1
17848,2
21833,1
22495,2
13605,1
4361,2
22414,1
2829,2
13420,1
581,2
20835,1
14545,2
13346,2
13116,1
10836,1
1207,2
22675,1
16460,1
23678,1
1833,2
4163,1
1591,1
3055,1
802,1
21571,2
13821,1
7058,2
9512,2
15907,2
4901,2
15736,2
17219,1
13651,2
7663,1
11803,2
17417,2
24267,1
7017,1
22422,2
163,2
2275,2
18257,2
11573,1
9052,2
6474,1
23122,2
16397,1
8282,2
6509,1
12674,1
4950,2
11144,2
2505,1
7958,2
10775,1
9035,2
12380,2
2939,1
4174,1
5497,1
16917,2
19546,2
20715,1
15967,1
22995,2
3438,1
4523,1
1834,1
24797,1
18891,1
1606,2
13555,1
12159,1
11785,2
4164,2
24387,2
5699,2
1245,2
13916,1
2098,1
3904,1
14393,1
24638,1
15027,1
9856,1
315,1
15325,1
12841,2
18534,1
3675,1
24192,1
7112,2
16367,2
20992,1
15547,2
11701,1
10878,2
9660,2
6688,2
1964,1
3009,2
1383,2
16197,2
14755,2
17243,2
7874,2
14035,1
6825,1
18370,1
18718,2
1259,2
16507,1
6293,1
12370,2
20504,2
12896,2
13060,2
23417,1
22779,2
2040,2
10144,1
2618,1
21424,2
18963,2
21481,1
11112,1
7834,1
2284,2
24347,2
1802,2
7375,1
5762,1
14734,1
9600,2
4099,2
4818,1
19312,2
6716,2
23030,1
22497,1
5521,2
6951,2
13028,2
10381,1
23246,2
24669,1
24759,2
5109,1
1600,2
11778,2
24568,1
4730,2
14462,1
22804,1
15447,2
11019,2
7850,2
119,1
19909,2
3271,1
16646,2
9264,2
11651,1
8318,2
14523,1
9843,1
10107,1
19223,1
8901,2
7881,1
8647,2
15472,1
5154,1
2545,1
11466,1
8387,1
7357,1
8678,2
12128,1
23507,2
20913,1
1433,2
4116,2
18908,1
17823,2
6878,2
5106,2
19433,2
9433,1
14092,2
14486,2
2867,2
13694,2
15675,1
59,2
9314,1
286,1
20097,2
18425,1
9351,1
16562,1
20389,2
10667,2
9621,1
12211,2
1527,2
22050,1
21583,2
10422,1
11637,2
447,2
19147,1
6158,1
10348,2
11572,2
1981,2
15287,2
2706,1
1526,1
24080,2
24258,2
23319,2
1232,2
10927,1
485,2
14725,1
9053,2
21429,2
16597,1
23288,1
2329,1
10343,2
21106,2
968,2
17515,1
11484,2
6102,2
20896,2
16949,2
13171,1
12434,1
2362,2
18760,2
1820,1
3361,2
20580,2
15322,1
2947,2
16273,1
1121,1
5530,1
19128,1
6912,1
20411,1
7108,1
14842,1
17261,2
10102,1
6734,2
4508,2
23839,1
17645,1
15338,1
13828,1
12346,1
3390,2
14739,1
1489,1
23686,1
781,1
4939,1
6846,1
22548,2
12328,2
2720,1
14410,1
19349,1
17098,2
13881,2
20421,2
7471,2
18615,2
23725,1
2217,1
14620,1
19100,2
13780,1
11392,2
19565,1
2708,1
4479,1
21098,2
15992,1
22249,2
12563,1
20401,1
8381,1
23173,2
23653,1
9720,1
24117,2
14580,2
7521,1
3712,2
14365,1
12450,2
24093,2
22631,1
19152,2
21614,1
8645,1
7022,2
2226,2
23704,2
3202,1
15850,1
21027,1
19369,2
126,1
23423,1
19595,1
14123,2
9435,1
16072,1
7019,1
5207,2
24236,1
21973,2
3304,1
3433,1
20959,1
19622,1
13421,2
566,2
3301,1
16637,1
10091,1
21569,1
5075,1
18646,1
20321,2
16903,2
17878,2
800,2
5823,1
6221,2
7784,1
7031,1
7184,2
5746,2
4436,1
20669,2
20363,2
23232,2
18004,2
5541,1
5767,1
5317,1
1545,1
3129,2
2676,2
14677,2
4609,1
13684,2
6915,2
3077,2
15268,1
5373,1
21811,2
11831,2
23150,1
23414,1
15128,2
20328,1
11095,2
19019,2
24682,2
13136,2
12315,2
10339,1
14340,1
11977,2
20081,1
3288,2
22716,1
15123,1
5069,2
22740,2
19063,1
8256,1
3859,1
349,2
3695,1
15977,1
21761,2
320,2
1451,2
8386,1
13089,2
18434,2
16550,2
8566,2
125,2
11810,2
18163,2
20585,2
2408,1
5824,2
15288,2
10227,1
13061,2
4991,2
10242,2
1296,1
22645,1
4325,2
7336,2
1152,1
1243,2
3890,1
23473,1
24530,2
4251,2
14957,2
13331,1
6698,1
13595,1
19853,1
14850,2
7247,1
424,1
21887,2
2343,2
18912,1
14045,2
5955,1
23749,2
21210,1
11835,2
18947,1
2506,1
5584,1
10945,1
438,2
11795,1
24674,1
22248,2
20433,2
7725,1
10787,2
3720,1
8504,2
6177,2
1052,2
3505,2
15728,2
8171,2
101,2
54,2
15194,2
22823,1
7950,2
3370,1
13616,1
18027,1
24758,2
20768,2
14358,1
12650,2
2403,1
24402,1
21507,1
21489,2
17933,2
11739,2
22023,2
3948,2
7697,2
12585,1
5079,2
16966,1
11498,2
9422,2
5016,2
23340,2
4492,1
18906,2
10419,1
4441,2
14761,2
7441,1
15508,2
1104,1
3373,1
14996,1
18582,1
23231,2
18608,2
19584,2
17710,1
12743,2
6193,2
17868,1
7168,2
646,1
3449,2
17189,2
19184,2
14435,1
18994,1
4638,1
17701,2
17828,2
8306,2
19959,2
24156,1
15783,1
19010,2
20034,1
23170,2
23155,2
18144,1
13180,2
6353,2
16731,2
4490,1
17039,2
16575,1
11886,1
20702,1
20955,1
9005,1
6917,2
10045,1
24225,1
24329,1
9566,2
22041,1
5429,2
12937,1
9378,2
7993,2
21014,1
7897,2
20452,2
10100,2
3609,1
24520,1
11129,1
3938,2
8932,1
17340,1
1995,2
20597,2
17264,1
18422,1
19283,1
10646,2
3813,2
23169,2
773,1
23641,2
21345,2
10166,1
18074,2
12190,1
10877,2
7200,2
12166,2
7842,1
4125,2
1601,2
17414,2
19430,1
20109,1
21191,1
1005,2
18689,1
22306,1
8299,1
1161,1
2414,2
1473,1
1277,1
23845,1
12031,1
11627,1
22020,2
4414,1
5783,2
1603,2
20253,2
17020,1
16880,2
19300,2
17310,1
22113,1
19188,1
8998,2
9102,1
18051,2
14409,2
20294,1
21739,2
19078,2
3731,1
3845,2
2891,2
19992,2
12479,2
10269,1
9790,1
5727,2
15958,1
17921,2
19883,2
3528,1
11171,1
16040,1
6689,1
12613,1
10042,1
13770,2
16117,1
2883,1
23962,2
2017,1
17492,1
16291,1
3281,2
20928,1
9076,1
7277,2
23745,1
20399,1
12759,2
19607,1
21286,1
12755,1
16471,1
1465,2
22093,2
12899,1
20546,2
13313,2
22987,1
17214,2
14019,1
16710,1
153,2
13970,2
19518,1
11665,2
24480,2
2839,2
11537,1
19726,2
4978,2
9638,1
16801,1
23855,2
20262,1
12404,2
16838,2
20348,2
9593,2
1016,2
12191,1
6441,1
14077,1
12617,1
21803,2
4902,2
8380,1
5474,2
19149,1
14774,1
1477,1
13483,2
19136,2
22274,2
2272,2
8969,1
20889,2
4958,1
8168,1
24260,1
6559,1
9702,1
19814,1
19630,1
16799,1
22865,2
10876,1
19695,2
3615,1
15481,2
5331,1
19131,1
11571,1
23647,1
15513,1
15649,1
5050,2
3112,2
22900,2
7105,1
11181,2
7618,1
23933,2
4578,2
12327,1
18977,1
15718,1
825,2
16114,1
761,1
16848,2
1069,2
2640,1
921,1
17704,1
17720,2
23260,2
6013,1
6272,1
10959,2
6721,2
21243,1
11292,2
12609,2
4258,1
24073,2
12438,1
16174,1
6202,2
9335,2
5227,1
3530,2
16936,2
6077,1
17094,1
14414,2
8672,1
12658,1
1535,2
13072,1
9377,1
16096,2
15002,2
5064,2
11489,1
3681,2
12591,2
24729,1
2128,2
13628,2
17302,2
11443,1
11663,1
1538,1
6138,1
2935,1
20967,2
16904,1
7726,2
14295,2
15969,2
680,2
3772,1
10266,2
23825,2
23203,2
23886,2
11077,2
18366,1
15153,2
503,1
2073,2
17817,1
14383,2
23134,2
2383,1
22371,2
8467,1
14329,1
8128,2
23357,1
206,2
23255,2
9795,2
23198,1
12183,1
23569,2
16900,2
16673,2
11715,1
12656,2
217,1
20565,1
22780,2
10387,1
18023,2
5444,2
16996,2
16378,2
12944,1
14031,1
19646,2
22423,2
24243,2
24422,1
21034,1
23397,2
18691,2
1386,1
12064,2
17339,1
6743,1
6228,1
12504,1
16499,1
14473,2
5661,1
17496,1
6733,2
21468,2
18747,1
7513,2
2449,1
21004,2
6300,1
12351,2
19278,1
3126,1
5132,1
24522,1
12871,2
3436,1
11628,2
6452,1
19412,1
15250,1
24016,2
23480,2
12788,1
17541,2
11002,2
15372,1
22405,1
3628,2
21460,2
14993,2
20615,2
12614,1
17428,1
13593,2
10031,1
22619,2
23017,1
20810,1
623,2
3484,1
19317,2
20994,2
20087,1
11634,2
17409,2
18784,2
20865,1
15074,1
21830,2
12876,2
2954,1
394,2
3926,1
6127,2
13889,2
21660,1
18095,1
14028,1
12723,1
20467,2
239,2
17821,2
448,2
1576,1
16890,2
2780,2
22343,1
2293,2
24463,2
6442,1
22971,2
5410,2
21860,1
10164,1
6881,2
16535,2
17945,2
18090,2
10791,2
8041,1
16545,2
18133,1
19778,1
8090,2
9320,1
12637,2
17600,1
13431,2
714,2
1997,1
19942,1
23576,2
13532,1
10975,1
11393,1
17960,2
23318,2
22833,1
15232,1
20085,1
14302,2
10855,2
7766,1
8899,1
2402,2
23062,2
6466,1
12033,1
11323,1
24558,1
8668,1
9070,2
1643,1
15596,2
10270,2
5435,2
7504,2
10384,1
8451,2
19573,2
8877,1
13964,1
23015,1
18108,2
15661,2
16157,1
6304,1
2962,2
639,1
20104,2
23668,2
19837,1
19247,1
7668,2
22861,2
21535,2
15272,1
18966,2
21886,1
15589,1
12445,2
24328,2
9876,2
22891,2
11656,2
19041,2
13827,1
19456,1
16526,2
14425,2
6115,2
15995,1
2879,2
15704,2
5860,2
19862,2
7069,2
14764,1
14762,2
9882,1
24262,1
21017,2
23872,2
13456,1
1760,1
6042,1
18467,1
17141,2
19823,1
6242,2
15418,2
7179,1
19566,1
7170,2
44,1
5793,1
10391,1
14206,2
14067,1
1051,1
2091,1
4091,2
24612,2
21116,2
22920,2
8863,2
8890,2
20915,2
9479,1
2453,2
24592,1
10431,1
10310,2
12812,2
3662,2
2805,2
20788,1
9814,1
4326,2
20564,2
20042,2
5926,1
7684,1
17115,2
15918,1
3485,1
8005,2
278,1
21871,1
10895,2
21994,1
12347,1
17546,2
3478,1
10523,2
7023,1
16945,1
15652,2
1915,1
23426,1
22481,2
2184,2
13200,1
145,1
7646,2
12732,1
18096,1
13898,2
16070,1
18701,1
7630,1
1330,1
22070,2
8124,1
18113,2
6939,2
3337,2
23830,2
24683,1
24567,2
1866,2
5708,2
14552,2
5171,2
21250,2
23354,2
17773,2
10611,1
8745,2
23243,1
506,2
5121,1
1017,2
20468,2
6761,1
5557,1
3642,1
19252,2
7545,1
14515,2
5176,2
12389,1
3571,2
6822,1
6031,2
8621,2
12049,2
23050,1
17924,1
5364,2
3178,1
20462,1
3143,2
8257,1
1681,1
10652,2
14637,1
5292,1
8431,1
18307,2
21958,1
12731,1
17349,2
6861,2
13059,2
22383,2
9821,1
9764,1
16036,2
19512,2
12291,1
10448,1
24581,2
21129,1
15588,1
41,1
3547,2
7637,2
7101,1
15292,2
10790,1
15082,2
24609,1
895,1
21924,2
11962,1
16322,2
15475,1
9391,2
2413,2
12615,1
10810,1
20309,1
9432,1
13035,2
17789,1
14096,2
7410,2
20668,1
24388,2
7905,1
15582,2
22074,2
12284,1
9522,1
9637,1
13625,1
18030,2
10158,2
21414,1
4963,1
6377,1
1780,2
2760,2
22313,1
8417,2
6259,1
20261,2
11081,2
20792,1
23096,2
15423,2
23844,1
15915,2
2127,2
21914,2
4784,2
11558,1
10251,1
20881,1
15768,2
3404,2
17471,1
13428,2
9490,1
19956,2
13942,2
21181,2
18677,2
1831,2
2960,1
8538,1
15557,1
17927,2
19808,2
15388,1
5888,1
1682,2
1753,1
21726,2
13865,1
16248,1
6555,2
4310,1
21870,1
5314,1
19749,1
9826,1
13256,1
8665,1
13228,1
20947,1
14100,2
15870,1
16213,1
4863,1
22416,1
466,2
9604,1
3552,2
1186,1
7009,2
20351,2
11862,2
10536,2
12556,2
20733,2
20538,1
860,2
32,1
15373,2
15197,2
11203,1
13896,2
17475,1
17000,2
8167,2
4306,1
23939,1
19556,2
7128,1
20976,2
3078,1
16557,1
3570,1
6739,2
21683,2
24491,1
3156,1
6419,1
18843,1
16294,2
12624,1
14417,1
455,1
11440,1
12883,1
19039,1
19053,1
6164,1
11187,1
775,1
19659,1
23312,2
20446,1
11020,2
965,2
9822,1
684,1
11476,1
922,1
2667,1
18768,2
6331,1
1354,1
15437,2
14332,2
21372,2
9696,2
4195,1
21199,1
18607,1
5522,2
11247,1
18164,1
9356,1
9104,2
10796,2
10420,1
3585,2
22784,1
4048,2
11402,1
670,1
14776,2
18535,1
15635,2
17898,2
6039,1
17359,1
7358,1
22104,2
9650,2
6038,2
8578,1
12579,1
13172,2
15303,2
23375,2
19146,1
331,1
22013,1
15908,1
15854,1
21814,1
5595,2
21882,2
21348,2
11194,1
16685,2
2924,2
10491,2
6969,1
1265,1
23553,1
19817,2
18402,2
8554,2
14298,1
6808,1
7104,2
8866,1
7337,2
14866,2
6809,2
20207,1
1033,2
10020,2
19153,2
12643,2
8956,1
14053,2
22751,2
4596,2
6722,1
19479,1
9202,2
4923,2
7040,2
7847,1
4630,1
12878,1
7190,2
23617,1
20707,2
15498,2
21855,1
23681,1
5313,2
12233,1
23738,2
5476,2
15542,2
9239,2
10069,1
17897,2
1721,2
13148,2
14848,1
13192,1
20839,1
20602,1
6560,2
18275,1
164,2
15563,2
2516,1
16867,1
4037,1
10731,1
22251,1
7018,2
22437,1
4984,2
6046,2
22283,2
5797,1
20264,1
9868,1
8568,2
22342,1
920,2
625,2
20036,1
13672,1
12012,2
9097,1
18179,1
20160,1
2026,1
6028,1
3945,2
16745,2
19200,2
10161,1
12332,2
18241,2
3389,1
20796,1
14005,2
19887,1
4627,2
3339,1
4419,2
23485,2
2624,1
801,1
21273,1
17498,2
11642,2
8284,2
8826,1
8241,2
7873,2
17762,2
22547,1
14112,2
24338,1
18930,1
11343,1
12129,2
4700,1
3610,2
16434,1
7978,1
11536,1
15853,1
14624,1
11201,1
8962,2
13552,1
4635,1
21252,1
15573,1
1342,1
7395,2
21755,1
21209,2
5488,2
17300,2
6658,2
22944,1
8483,1
3187,1
23443,1
12469,2
20623,2
20714,1
24689,1
23242,2
4180,1
19971,2
4762,1
4147,2
12281,1
2668,1
3940,2
4827,2
17922,1
5982,2
16387,1
4945,1
1965,1
6868,2
15092,2
19863,1
8021,2
4517,2
22627,2
14602,2
16891,1
5319,1
11336,1
20823,1
4085,2
11134,1
14946,1
16656,2
21207,2
243,2
10658,1
6483,2
20216,1
18460,2
24191,2
22476,1
39,2
8332,2
10889,1
1149,2
22196,2
6947,2
17725,1
12072,1
13031,2
2105,2
7394,2
5568,1
23979,1
964,2
22892,2
660,2
22170,1
8324,2
9438,1
5293,1
8980,2
23803,2
22265,1
9525,2
467,1
10977,2
9658,1
7417,2
5329,1
18393,1
12961,1
10891,2
11478,2
19795,1
3780,1
4267,1
17459,2
5701,2
5294,2
5306,2
3141,2
8160,2
14610,1
6593,1
18326,2
23479,1
7298,2
14521,1
22512,1
2616,1
5068,1
11639,1
21754,2
5095,1
18603,1
3443,2
8233,2
23472,2
5790,1
14578,2
23779,2
7352,1
9376,1
11992,1
7998,1
21145,2
4869,2
15848,1
21881,1
3841,1
13471,1
3723,2
23907,2
9922,1
20900,1
12639,1
24383,1
3064,2
13906,2
17369,1
23355,2
22871,1
4748,1
17533,1
2119,2
20336,1
15846,2
4327,1
1080,2
19315,1
16183,2
21432,1
21362,2
4825,2
22318,2
15864,2
21553,1
21648,2
1432,1
15003,1
12672,2
20614,1
22879,1
12979,1
8151,1
13846,2
6632,1
6225,1
24023,2
21747,2
22685,1
8425,1
7008,1
19721,2
23063,1
13644,1
9953,2
2016,1
16967,1
17352,2
14541,2
2713,2
18264,2
13243,1
5513,1
13370,1
24541,1
2373,1
20575,2
23918,1
4621,1
19404,2
5291,1
6667,1
10168,1
24487,2
13387,2
15058,2
1484,2
24358,1
11287,2
24205,2
9272,2
6132,1
12378,2
12194,1
22530,2
23402,2
13405,1
13857,2
22335,1
4467,2
21043,1
8275,1
10132,1
3026,2
16536,2
24636,1
7670,2
4895,1
6526,2
22546,1
14862,1
11070,2
19867,2
11282,1
5185,1
10947,1
19664,1
5371,1
11838,1
16956,2
5630,1
5698,2
2649,2
22635,2
22712,1
21490,1
20986,2
20230,1
13290,2
22280,2
18666,2
17165,2
21635,2
13862,1
17208,2
20391,2
15277,2
4343,2
9524,2
15035,2
10563,2
18447,2
20738,1
16328,1
19077,1
10210,1
18161,1
24441,1
8286,2
10263,2
23420,2
13759,1
10826,1
19488,1
5196,2
14881,1
16703,1
15353,2
17269,1
211,2
7363,1
15746,1
4856,2
988,2
9033,2
10541,1
14089,1
8294,1
9772,2
14103,2
14681,2
5337,1
7424,1
21714,1
17770,1
19770,1
15629,2
16232,1
14909,2
9919,2
15433,1
15562,2
13095,2
9379,1
180,2
4377,1
8455,2
8929,1
16411,1
15800,2
9229,2
16402,1
16298,1
13909,2
9901,1
5878,1
18049,1
2831,2
15435,2
2490,1
8915,2
2870,2
14494,2
2913,1
14994,2
14983,2
3109,1
4273,2
19690,2
4334,2
10499,2
9083,1
24362,1
21401,2
13699,1
19459,2
3219,2
19191,1
9285,2
17548,1
11849,1
19362,2
345,2
13093,1
18466,1
17432,1
22345,1
22567,2
9414,2
21749,2
1629,1
20817,2
13319,1
8966,2
6493,2
12859,2
4959,2
10986,2
2621,1
9561,1
9823,1
15309,1
2859,1
22436,1
18391,2
20771,2
5194,1
17107,2
24198,2
2425,2
15014,1
2942,2
3285,2
527,1
14249,2
21147,1
16525,2
20752,1
12694,1
24737,1
5601,1
13878,2
2539,1
8939,1
3789,2
3430,1
5970,1
22517,1
21711,2
17226,1
20126,1
3017,2
24702,2
3716,2
24082,1
24575,1
17076,2
10672,2
5049,1
405,2
10867,2
70,1
15285,1
8859,2
15754,2
22212,1
11554,2
10471,2
9647,1
234,1
7507,1
2419,2
9931,2
5027,1
1276,2
24319,1
4808,2
10973,2
19096,2
4092,2
9540,1
12238,1
17996,1
21509,1
21075,2
3048,1
12444,2
9347,2
13538,2
2276,1
19342,2
4317,2
7898,1
7265,2
9681,1
14063,2
14868,2
11420,2
24700,2
425,1
16112,2
15009,2
18669,2
701,1
14853,1
21720,2
12170,2
5221,2
16958,2
24769,2
18932,2
11413,1
5492,2
14898,1
7285,1
18034,2
4192,1
8348,1
15568,2
12583,2
21578,2
13333,2
20930,1
17613,2
10576,1
17798,1
11439,2
1679,1
24631,2
15390,2
18796,2
13167,1
16596,2
20388,2
13239,2
17989,2
9182,1
179,1
11254,2
9806,2
2009,1
20748,1
7594,2
23197,1
8501,2
2390,1
10250,1
19171,1
279,1
17056,1
22192,1
22464,2
20350,1
23219,2
23052,1
3384,2
6867,1
728,1
6924,1
17987,1
15473,2
21542,2
13843,2
23083,2
19014,1
12227,1
6339,1
12981,1
19558,1
4417,1
12626,2
4868,1
726,1
4428,1
15763,2
3960,1
378,1
12116,2
7064,1
21331,2
1165,2
3649,1
4496,1
23381,2
12311,1
7820,2
15594,2
17169,2
2251,1
9081,2
10027,1
18060,1
15206,2
15730,1
7373,1
17973,2
19065,2
18258,1
6148,2
14372,2
13493,2
18244,1
14621,1
3363,1
11094,1
1759,1
19597,2
3961,2
19537,1
23256,1
3161,1
83,1
1872,1
9363,1
14548,1
14959,1
5110,1
5533,1
21,1
10487,2
2538,1
8439,2
166,2
9065,1
5670,1
11999,1
21262,2
22633,1
19528,2
23966,1
7800,2
1136,2
9968,2
22997,1
16527,1
9981,2
13065,1
6073,2
3876,2
21223,2
20958,1
12685,2
12416,1
18469,2
19903,1
1322,2
7362,2
13406,1
6043,1
9075,1
16847,2
7868,1
12599,2
4797,2
143,2
88,2
11491,2
197,2
2126,2
240,2
19968,1
19987,2
5902,2
13587,2
13432,2
12043,2
16186,2
20184,1
20988,1
12432,1
4220,2
20923,2
19103,1
736,1
22538,1
11236,2
22572,2
5807,1
13275,1
4330,1
14713,2
5898,1
1144,1
1830,1
11447,2
14278,1
2019,1
14139,1
11288,2
5102,1
23770,1
6520,1
10970,2
24653,1
14084,1
22623,2
16488,2
16739,1
22575,1
14342,2
21807,2
23813,2
12348,2
1415,2
6247,1
11682,1
5646,1
23021,1
13798,2
13376,1
10314,1
7915,2
18713,2
24083,1
3818,2
9328,2
1597,2
4286,1
11568,1
14280,1
22852,1
281,2
3470,1
787,1
8640,1
10846,2
9951,2
1971,2
22781,1
1384,1
22244,2
9755,1
12396,1
20161,2
15781,2
2904,1
21065,2
17163,2
13379,2
6152,2
24766,2
17440,1
6522,2
23882,2
4028,1
5243,2
12401,2
18606,2
5295,2
18468,2
21868,2
14529,2
7851,1
24780,1
12118,1
12520,2
4752,2
18126,1
21920,1
20479,2
10584,1
13935,2
22704,2
22047,1
14550,2
17962,2
10533,1
8017,1
19038,1
9488,2
15226,2
23587,1
6220,1
14501,1
2701,1
5534,1
11799,2
13285,1
19119,2
24021,1
14261,2
7335,2
15833,2
4142,1
21867,2
23662,2
766,1
5633,2
24331,1
23612,2
5473,2
10429,2
9619,2
19535,1
3743,2
722,2
14506,1
7512,1
1209,1
8182,2
8367,1
20138,2
7937,1
833,2
10817,1
22413,2
19361,2
14819,2
17263,2
16225,2
12750,2
14292,1
18058,2
10290,1
3198,2
2909,1
19374,1
7123,2
13624,2
9789,2
13734,2
23390,1
13221,2
22456,2
24332,2
18575,1
18867,1
9673,1
9496,2
19118,2
584,1
24019,2
17402,2
23969,2
912,1
9665,2
10472,2
21691,1
10939,1
19972,1
11257,1
8987,1
1367,1
10934,2
17118,1
18471,1
22105,2
4431,2
19729,1
16081,1
10000,2
2444,2
6223,1
2492,2
18451,2
7216,1
4697,2
2423,2
21631,1
14171,1
21667,2
14327,2
4815,2
11969,1
9257,2
8698,1
8048,2
10319,1
3053,1
2244,1
5072,1
22485,1
15295,2
9521,2
18910,1
11361,1
19008,1
22426,1
17765,1
6265,2
17632,1
11421,2
21524,1
13733,1
21184,2
23889,1
18394,1
13816,2
2170,1
3783,2
23625,2
15070,1
19682,2
8309,1
1320,1
19371,2
15963,2
23116,2
21200,2
171,2
18441,2
22039,1
6905,1
19554,1
21823,1
7500,2
4861,2
8951,1
21792,2
19587,1
21822,2
3010,1
16551,1
15775,2
19346,1
7829,2
2364,2
22415,1
21061,1
13609,1
1949,2
6795,1
11879,1
11925,1
18209,1
22993,2
10609,2
17885,1
13196,2
33,1
1163,1
5437,1
9180,2
21179,2
436,2
19943,2
19527,2
12044,2
8395,1
15093,2
5236,2
19575,2
22687,2
24798,2
13408,2
10063,2
11713,2
18064,1
16234,2
8984,2
10003,2
4600,2
8882,2
17267,1
13800,1
8864,1
24554,1
4407,2
15602,2
4113,1
750,2
10897,1
13226,2
17678,1
4166,2
7135,1
11121,1
3207,1
14875,2
5690,1
3014,1
6361,2
15778,1
6205,1
24103,1
20663,2
11603,2
17131,1
5254,1
17455,2
22162,2
19302,2
2602,1
5772,2
11230,2
17442,1
17089,1
75,1
17016,2
3020,1
19125,2
20690,1
14145,2
13875,1
12885,1
21450,2
1522,2
3641,1
10376,1
14969,1
7050,2
22083,2
7199,1
1171,2
12673,2
4955,2
3921,2
2458,2
23493,2
13480,1
9399,2
22706,2
1271,1
24116,1
20488,1
6379,1
15052,1
23519,1
1072,1
21519,1
14573,2
14985,2
13090,2
7681,1
6669,1
22165,2
23534,2
15022,2
24665,1
15163,1
11073,2
23957,2
14389,1
15221,1
738,2
7263,2
18731,2
23163,1
3036,2
19902,1
17378,1
7649,1
4434,2
24777,2
15089,1
9230,2
15177,2
7749,1
5554,1
18354,2
14191,1
13728,2
4381,1
2852,2
12107,1
16335,1
24247,2
22641,1
11688,1
2095,1
5267,1
11248,2
152,2
11769,2
6052,2
24074,2
21878,1
15657,2
7508,1
4081,2
16894,1
13835,2
3495,2
24066,1
21218,1
10648,1
2981,2
9238,2
9694,2
9184,2
18687,1
3555,2
7150,1
21915,2
2950,2
8046,1
2290,2
10740,1
3955,1
4716,1
20372,1
24194,1
18802,2
3183,1
18041,1
5853,2
19743,2
19034,2
857,2
17071,1
17465,2
23953,1
22819,2
8392,2
14599,2
8224,2
22529,1
17250,1
10099,2
12769,2
10495,2
21026,2
19403,2
21428,1
5687,2
19355,2
2398,1
2392,1
22008,1
13139,1
6386,1
11679,2
23028,1
8619,1
10749,2
1551,1
18240,2
120,2
23206,1
21984,2
7011,1
692,1
1236,1
9046,2
3146,1
22214,1
605,1
18743,1
10577,2
8481,1
15466,2
24211,2
1778,1
14532,1
1708,2
13182,2
4264,1
18682,2
13695,2
29,2
5731,2
6364,1
1224,1
19716,1
15970,1
13787,1
24335,1
8279,1
17880,2
12225,1
19687,1
12647,2
7855,1
17837,1
7853,2
11281,1
21474,2
21186,2
9618,2
21039,2
2319,2
20407,2
4088,1
10851,2
23646,2
9021,2
12607,2
6274,2
14097,2
17102,2
5586,1
18374,1
21738,2
23038,1
1302,1
10322,1
963,1
811,1
14576,1
18184,1
8290,1
18712,1
2710,2
5651,1
12009,1
8800,1
6250,1
19129,1
15283,1
23546,1
11625,2
173,1
16883,2
14336,2
6048,1
7830,1
13842,2
19826,2
23089,2
11986,2
5625,1
15834,1
24470,1
15286,2
11921,1
20198,1
18805,1
24009,2
7713,2
18065,2
12202,1
21679,1
20599,1
3747,1
635,2
21686,2
9943,1
2164,2
20182,2
578,1
20734,1
8108,2
4318,2
