,sentiment
14581,2
20159,2
6350,1
4282,1
23058,1
5184,1
5850,1
4756,2
24783,1
8293,1
6031,2
12247,1
1656,2
3518,2
9078,2
6633,2
790,1
18767,2
14117,1
15508,2
351,1
14179,2
5567,2
24786,1
3131,2
21576,1
14648,1
2924,2
18797,2
6569,2
24211,2
2025,1
20578,1
3750,1
14294,1
7479,1
15040,1
18322,1
9320,1
21630,1
5634,2
11786,1
5669,1
12067,1
512,2
23065,2
12396,1
1339,2
11831,2
17559,2
14802,1
21119,1
12121,2
7089,2
11204,1
9987,2
5802,1
6122,2
1352,2
2600,1
18539,1
23772,1
4494,2
17794,2
22177,2
8091,2
4594,2
2736,1
18186,1
4149,2
4050,1
8743,1
15202,1
9788,1
23654,2
22261,2
7610,1
8518,1
14604,2
6313,2
14825,1
23070,2
3275,1
6983,2
24258,2
17407,2
12810,2
13309,1
1653,1
17085,2
21095,1
23482,2
9914,1
2959,1
6354,2
14293,1
4937,2
14199,1
13031,2
4335,1
23891,1
23781,1
7360,1
746,2
15454,1
1060,2
17536,2
90,2
9192,2
23969,2
24690,2
7122,2
1462,2
19694,1
19523,2
1010,2
15045,1
2458,2
10520,1
9526,1
21660,1
3859,1
1503,1
5770,1
13479,2
6539,1
22430,2
20204,2
2704,2
248,1
24712,2
4228,1
1124,2
16921,2
24749,1
11952,1
9651,1
8865,1
19190,2
18491,2
20440,1
13271,2
24064,2
23573,1
9739,1
7672,1
11251,2
20324,1
14689,2
20675,1
8930,1
17670,2
22137,2
7559,1
24007,2
16868,1
11372,2
18987,2
20154,2
3604,1
5139,1
13357,1
22081,2
7693,2
10321,1
13596,1
6882,1
1642,1
15561,1
12734,2
11440,1
7272,1
15985,1
10860,1
17051,2
24203,1
5603,2
2104,2
707,2
19831,1
2621,1
18042,1
8686,2
10894,1
19873,2
22232,1
7131,2
16909,1
6787,1
20322,1
19147,1
2729,2
850,1
8649,1
9234,1
16937,2
16252,2
7410,2
1474,2
19339,2
8440,1
18053,2
3219,2
10046,2
7530,1
2563,1
6152,2
3613,1
22795,2
5515,2
18206,2
5803,2
21194,2
3220,1
24149,1
11701,1
10162,1
6185,2
21528,2
22383,2
12482,2
18403,2
1686,1
20728,2
22700,1
13774,1
15792,1
22299,2
11677,2
24607,2
10250,1
16606,1
7838,2
18273,1
2796,2
19765,1
22225,1
15501,1
3360,2
19384,2
4556,2
23689,1
5819,1
22369,2
7980,1
8545,1
4830,2
24583,2
10887,2
21637,2
12613,1
17722,1
23888,1
81,2
15238,2
9401,2
1037,1
9799,1
5046,1
18807,2
10353,1
21634,1
13880,2
21023,1
9000,2
11100,1
5459,2
2409,1
5651,1
11599,1
18897,2
15447,2
2569,1
2140,1
14198,2
17729,2
19722,2
13116,1
21307,2
6637,2
13927,1
7539,1
9394,1
1989,1
24796,2
13073,1
19348,1
8345,2
13019,1
15299,1
8362,1
14330,2
8490,2
19596,2
24739,2
11612,1
8986,1
20704,1
1261,1
22480,2
9644,1
3003,1
1874,2
22047,1
8263,1
2865,2
17901,2
4888,2
15590,1
17515,1
23399,2
23845,1
15989,1
6036,1
12627,1
8566,2
3195,2
4113,1
15070,1
964,2
21053,2
6706,1
22662,1
2077,1
10136,2
7849,2
10272,1
20481,1
419,2
5400,2
24280,2
11890,1
9623,2
11027,1
20362,1
8498,2
19859,1
3844,2
13486,2
5605,1
15864,2
14058,1
959,2
22110,1
15781,2
23789,2
23642,2
1588,2
5763,2
8370,1
13644,1
2363,2
3318,1
24171,2
11239,2
6907,1
20897,1
6080,1
23791,1
9802,1
14799,2
4553,2
19271,1
958,2
689,1
12994,1
24033,1
13791,2
7220,2
19569,2
12155,2
8588,1
7855,1
22984,1
11407,1
13169,1
98,2
18202,1
21190,1
5066,1
19161,1
22599,2
19620,2
4918,1
19999,2
4095,1
10037,2
20742,1
23441,1
12125,1
5500,1
19340,1
11042,2
13568,2
4530,2
4396,1
4481,1
5990,1
10845,1
1169,2
9323,1
20357,2
606,2
6677,2
16097,2
14283,1
11971,1
18682,2
8290,1
19721,2
18199,1
4805,2
8199,1
8302,1
16672,2
19378,2
23966,1
14929,2
16308,1
15232,1
17600,1
6371,1
8741,2
5930,1
7269,2
4948,2
22119,1
5142,1
18520,1
3528,1
9344,1
15609,1
20556,2
19275,1
4847,2
4950,2
17995,2
19629,2
15012,2
17686,1
7228,1
23800,2
7695,1
24169,2
863,1
7211,2
13489,2
3516,2
14378,2
310,1
10181,1
22202,2
20535,2
1068,1
9996,1
2109,2
19164,2
5530,1
24457,1
20013,2
449,2
12760,1
4073,2
10251,1
1533,2
22623,2
1691,2
1525,2
14279,1
8495,1
20696,1
13263,2
3671,1
13933,1
4013,1
11192,2
7580,2
18712,1
18383,2
13853,1
15703,2
8228,2
18093,1
7765,2
1470,2
20732,2
4571,2
18085,1
9256,2
13500,1
7967,2
1889,1
19726,2
8752,1
23932,2
8751,2
23885,1
5374,2
6941,1
4205,1
20232,2
23334,1
15795,2
22186,1
3595,2
12427,2
11478,2
19451,2
16071,1
23400,1
312,1
6343,1
4148,2
8488,1
2522,1
2444,2
5645,1
15919,2
3904,1
3618,1
21268,1
16881,2
1670,1
14999,1
6691,1
19872,1
24529,1
16786,2
15584,2
1859,2
8626,1
16613,2
15994,1
19769,1
15359,1
1475,1
10729,1
6543,2
21117,1
17578,1
17500,1
13275,1
17447,1
6707,1
11891,1
11298,2
22938,1
4827,2
14943,1
17249,2
17078,2
7143,1
776,1
11458,2
14670,2
22652,2
857,2
16603,1
23246,2
15714,1
6695,2
23796,2
4496,1
13454,2
18944,1
2411,1
4197,1
10329,1
4990,1
18221,1
10893,1
8706,1
17978,2
17437,2
9277,2
4235,1
3565,2
2506,1
21762,1
8679,1
10913,2
14687,2
7808,1
7167,2
5125,2
10023,2
4407,2
4318,2
24254,2
19388,1
22702,1
18874,1
7571,1
4462,1
18645,2
3335,1
11730,2
4704,2
12645,1
12832,1
23316,1
6675,2
5825,2
17618,2
23351,1
8317,1
4341,1
1774,2
23703,2
4465,2
13934,2
20674,1
11126,2
15877,2
14346,2
19068,1
4907,2
12148,2
7041,2
11994,1
12182,2
15644,2
9952,2
11362,2
8681,1
9742,1
6512,1
12991,1
8275,1
4865,1
12331,2
23700,1
19342,2
15570,1
13631,1
19450,1
16203,1
21585,2
23509,1
506,2
21527,1
6935,2
9395,2
15879,2
187,2
18052,2
3508,1
22271,2
6659,2
9631,2
17302,2
20684,1
5699,2
23311,2
9844,2
9819,2
1126,2
1305,1
455,1
572,1
19233,2
12909,1
10040,2
17403,1
4696,2
9397,2
6746,1
14596,1
24620,1
11792,1
13173,1
6788,2
18484,1
7049,1
13131,2
3905,2
24146,1
20300,1
23379,2
17212,1
7958,2
15794,2
20306,1
19923,2
11710,1
12490,1
22585,2
19142,2
18424,2
11232,2
21901,1
7437,1
18231,1
7362,2
19015,1
2734,2
16030,2
17786,1
15210,1
22012,1
5301,1
4133,2
1630,2
15223,2
5063,2
1502,2
4312,2
17370,2
11938,1
20520,2
3587,2
10625,1
2242,1
3021,1
5508,1
5395,2
15480,1
3973,2
22276,1
20945,2
7344,1
21160,2
20268,2
12202,1
24304,1
9295,1
20174,2
10978,2
22367,2
10539,1
9708,1
5652,1
12695,2
12600,2
23252,1
18549,1
3886,1
18081,1
13869,1
876,2
8817,2
24069,1
14969,1
12243,1
12827,2
273,1
16228,2
17236,1
18149,1
11876,1
21063,1
2261,1
11290,1
14732,2
9990,2
3346,2
17153,2
2434,1
17583,2
16524,1
13075,2
20808,1
12422,2
10946,2
486,2
15514,1
4018,1
981,2
21993,1
21073,2
13417,1
12025,2
2791,2
5265,2
23579,2
23758,1
16416,1
17657,2
10000,2
21248,1
13174,1
17938,2
15036,2
19004,1
17087,2
19890,1
7575,2
8638,2
4224,1
9571,1
20405,2
21144,1
14879,1
4174,1
15030,2
6852,2
5662,2
2567,1
4565,2
21633,1
13920,2
994,2
12866,1
19861,2
16508,1
22473,1
22962,1
11655,2
8719,2
6030,2
3835,2
202,2
2014,1
13180,2
3499,2
4517,2
17992,2
11511,1
21671,2
5302,1
2441,1
6526,2
4957,2
9381,1
8769,1
12006,2
23916,2
14964,1
24743,2
19269,1
15169,1
17973,2
9219,1
19069,1
20830,2
24186,2
9130,1
19900,1
20014,2
21350,2
14815,2
8641,2
11845,1
9902,1
21419,1
19759,1
4759,1
601,1
8624,1
21026,2
14632,2
15281,2
4978,2
17555,1
21495,2
23278,2
22026,2
2257,1
13760,2
14973,1
5665,1
1600,2
17416,2
24324,1
21363,1
18852,1
20538,1
20372,1
3678,1
13969,1
3018,2
17455,2
22849,1
3125,2
18896,1
20346,2
10547,1
24182,1
12432,1
3870,1
8364,1
24292,1
22042,1
9600,2
18219,1
3609,1
8565,1
2564,1
22134,2
13771,2
11207,2
7815,1
6017,1
12193,1
2860,1
2420,2
18994,1
5768,2
22421,1
17279,1
4572,1
7982,1
4789,2
13402,1
3144,2
6960,2
24668,2
949,1
8750,2
23842,2
7183,2
15774,2
6900,2
17026,1
8018,1
16267,2
2544,1
11286,2
8385,1
14174,1
10597,1
21405,1
2459,1
23855,2
9083,1
19102,2
23300,2
942,1
11524,2
9432,1
14558,2
12258,1
20524,2
17404,2
408,1
22980,2
12047,1
18346,1
24748,2
24777,2
5722,1
1303,1
22817,2
2677,2
2151,1
18350,1
6079,2
9261,2
22450,1
7151,2
14267,1
3454,1
5417,1
19006,1
23831,1
7920,2
2447,1
9098,2
2200,2
18626,2
4842,2
12891,1
153,2
7599,1
8468,2
5310,2
19522,1
10833,2
23146,2
7120,1
4364,2
12780,1
16892,1
4507,1
12988,2
1687,1
5249,2
19949,1
5877,1
18949,1
391,2
15485,1
5275,2
14287,2
21987,1
1170,2
12868,2
107,2
8904,2
997,2
20876,1
11549,2
8080,2
17022,2
24021,1
14070,1
19253,2
24572,1
2655,1
3658,2
14438,2
990,2
22904,2
12928,1
18864,1
24216,1
20126,1
21922,1
18364,2
4617,2
15518,2
17702,2
10355,1
19836,2
7538,2
17896,2
22112,2
2130,1
15758,1
4172,1
15039,1
17168,2
13210,1
23167,2
15126,1
19851,1
13277,1
6353,2
710,2
10591,2
11432,2
11862,2
15233,2
224,1
20425,1
4945,1
24411,1
23401,1
2435,2
1924,1
12893,1
8169,2
2193,1
1634,1
3357,1
10604,2
15978,1
2630,2
6728,1
12599,2
16314,1
1850,2
10716,1
18527,2
60,2
2410,2
17974,2
14589,2
2282,2
15298,1
10696,1
9836,1
2144,1
7051,2
5896,2
20798,2
8506,1
22274,2
23481,1
8697,2
4104,1
10304,1
3920,2
23562,2
17606,1
22676,2
5198,2
2405,2
20469,2
15523,1
24321,2
7752,1
16877,2
19715,2
13436,1
21157,2
15370,2
3493,1
20379,2
21863,1
18867,1
3660,2
7107,1
2840,1
9870,1
4291,1
17006,1
16763,1
16685,2
10344,1
6771,2
18525,1
16039,2
20328,1
6720,2
12178,1
3722,2
1127,2
18497,1
6210,1
5725,1
7370,1
16250,1
15504,1
21572,1
10802,2
10361,1
15161,1
4640,1
5905,2
5942,1
8393,2
23552,1
1838,1
23286,1
15679,2
17120,2
17071,1
18272,2
15262,2
12993,1
3522,1
377,2
15119,1
21834,2
1133,1
12844,1
21796,1
2580,1
4763,2
20238,2
24558,1
6340,1
24385,2
20207,1
17723,1
12601,2
5862,2
13555,1
24187,2
20094,1
17781,2
22340,2
7471,2
13918,2
14388,1
16021,1
21978,2
17313,1
19805,1
5042,1
7189,1
22570,2
4131,2
6078,1
935,2
19524,1
1063,1
16432,1
4613,1
9884,1
12385,1
10749,2
4679,1
1970,1
14573,2
10492,1
6990,2
22356,2
13359,1
20569,2
15988,1
22172,2
2188,2
24048,1
6347,1
1323,1
19664,1
1362,2
15088,2
14553,1
2683,2
18616,1
156,2
24760,1
20820,1
8675,1
14819,2
6523,1
11688,1
15365,2
6601,1
4001,1
20875,2
23231,2
20253,2
6443,1
8715,1
14667,1
11859,2
8012,1
13124,1
11505,1
19048,2
14039,1
4414,1
404,1
21969,1
9048,1
22538,1
21831,2
13645,1
21037,1
14261,2
17814,1
24142,1
20303,1
833,2
68,2
9443,1
23632,2
8959,2
16845,2
13773,1
18719,2
12393,2
12426,1
1066,1
23886,2
23648,1
19173,1
3200,1
8243,1
6693,2
19684,1
22309,2
21952,2
5793,1
19635,2
11758,1
2945,1
3737,2
3919,2
18637,1
20683,2
24658,2
10449,1
11031,1
7201,1
11833,2
6586,1
5435,2
6222,2
3315,2
1547,2
20455,1
20822,2
15304,1
18882,1
18759,1
4049,2
15125,2
16404,2
23555,2
1161,1
9193,1
2114,1
7917,2
20155,2
22772,2
18482,2
5888,1
14610,1
8410,1
6126,2
10308,2
12748,2
5103,2
18900,1
17705,2
11519,2
14412,2
19943,2
18772,2
1226,2
22318,2
15327,1
15922,2
24328,2
8449,2
10488,2
13952,2
14998,2
21604,2
12705,2
22434,1
3990,2
6919,2
13981,1
7646,2
705,1
14591,2
14403,1
6549,2
5636,1
5041,1
12287,1
1729,1
17724,2
5205,1
6213,2
16545,2
21792,2
21988,1
12438,1
12359,1
9766,1
19638,1
697,2
3966,1
5339,2
7871,2
10631,1
21458,1
14911,2
4750,1
7767,1
19277,2
4655,1
19636,1
17271,1
21617,1
16706,2
12876,2
14400,1
11785,2
22289,2
11818,1
16261,2
10151,2
9010,2
22842,2
14713,2
23568,2
7156,2
16075,2
17412,2
7114,2
5906,2
10374,1
14103,2
4925,2
3065,2
18445,2
649,2
16467,2
24633,2
3626,1
15218,2
272,1
10773,1
24344,1
24478,1
18649,2
15282,2
23672,1
24223,1
8932,1
7340,1
20111,1
243,2
14385,2
4075,1
22608,1
17384,2
14265,2
6339,1
10191,1
17317,2
10653,1
16248,1
10171,2
24265,2
21261,1
7197,1
12341,2
7872,1
3032,2
7261,1
22122,2
20609,2
16395,2
6848,2
17550,1
14225,2
17913,2
6576,2
24367,1
10414,1
3953,2
14268,2
13961,1
24177,1
13705,1
19611,2
20943,2
684,1
10175,1
16711,2
7921,2
3280,2
2364,2
17057,1
23639,1
7450,2
21943,1
22284,1
6311,2
7134,2
11760,2
10519,2
17925,2
20166,2
22715,2
10575,2
1237,2
20650,2
19983,1
13381,2
20933,1
8391,1
7790,1
675,2
7793,2
19422,2
8134,1
7105,1
1735,2
12283,2
19459,2
8777,2
18183,1
12462,2
3157,2
5921,1
14477,1
13597,2
17779,2
13161,1
24224,2
16705,2
3520,1
221,2
12009,1
15073,2
4479,1
5206,2
18689,1
5557,1
17777,2
22236,2
9405,1
20141,2
20024,1
8771,2
16047,1
13442,1
11851,2
21457,1
11455,2
5785,2
18441,2
652,2
12098,2
6477,2
4648,2
16869,1
22935,2
19690,2
7779,1
19279,2
18192,1
2872,2
19714,1
1112,2
19024,2
5984,2
21186,2
4832,1
18842,2
21962,1
6995,1
17961,2
828,1
12665,1
24431,1
2620,2
18580,1
11627,1
11002,2
15595,1
12071,1
3899,1
10410,2
12305,2
7899,1
13621,1
23232,2
10019,2
18748,1
2299,2
9445,1
8535,2
3374,2
8417,2
6435,1
9448,1
22634,1
15286,2
17252,2
2430,2
5323,1
20170,1
17882,2
7411,1
309,2
2673,2
7435,1
20814,2
3984,1
9341,2
22597,2
24513,2
18005,1
995,1
15433,1
17645,1
20242,1
860,2
2809,1
17756,2
6420,1
14672,2
6996,1
14792,1
21352,2
20305,1
24103,1
1996,1
21264,2
6929,1
14817,2
7144,2
6661,1
16244,2
17280,2
24563,2
18177,2
20746,2
4623,2
16671,2
12329,2
11136,1
8189,2
8081,2
9487,2
20965,2
6413,1
6554,2
16379,2
13241,2
19838,1
1041,1
7903,2
16331,1
9478,1
19496,1
9535,2
9517,2
7135,1
6870,2
21695,1
1784,2
9151,1
5456,1
6568,1
5293,1
12444,2
17828,2
10330,1
5931,1
7043,2
4086,1
14310,1
10703,1
15615,1
609,1
2648,1
19012,2
13432,2
24610,1
15873,2
2930,2
10475,1
14729,1
1915,1
18399,1
16861,2
9645,2
15537,1
5152,2
7910,1
10235,1
10762,1
436,2
14307,2
1125,2
23173,2
22911,2
15099,2
19079,2
19430,1
23322,2
14203,1
8826,1
22397,1
16961,1
20003,1
1631,2
23731,1
10503,2
9616,1
21369,2
6002,2
18266,1
13871,2
15574,1
8105,1
4472,1
24027,2
22433,1
23182,1
20045,1
4922,2
15999,2
22678,1
8948,1
13598,2
11083,2
20368,2
16417,1
1065,1
9764,1
11979,1
11805,1
22526,1
10117,2
7028,2
5182,2
2696,2
16464,2
3970,2
10792,2
15966,2
15043,1
9465,2
6076,2
9846,1
9307,1
5761,1
19404,2
14560,1
16333,2
4635,1
20055,1
4077,2
8386,1
10907,2
10498,2
12080,2
19696,2
23067,2
21543,1
15626,1
3313,2
22537,2
20142,1
8245,2
16484,1
9791,1
12357,2
13916,1
23068,2
3332,1
18989,2
5690,1
893,1
3320,1
19326,1
10005,2
18301,2
19655,2
12440,2
10645,2
8072,2
4784,2
1978,1
7481,2
13189,1
13862,1
5034,1
14507,1
8039,1
11345,1
12982,2
2092,1
252,1
7057,1
5674,2
1977,1
9126,1
12621,1
7714,1
15582,2
16951,1
8194,1
22198,2
3396,2
15446,2
23619,2
2936,1
11664,2
22625,2
4814,2
1941,1
19230,2
8923,2
14730,1
8990,2
21290,1
7904,1
704,1
8030,2
3937,2
4445,1
18793,1
9013,2
21598,1
11268,1
18220,1
3424,1
1498,2
22064,2
21683,2
15426,1
19662,1
10347,1
9392,2
7542,2
4835,1
5853,2
22195,2
20040,2
13159,2
100,2
11866,2
16117,1
2848,1
13282,2
17426,2
13446,2
14539,2
10362,1
6290,1
16660,1
14384,1
12509,2
71,2
18345,1
20884,2
858,1
15487,1
5616,2
9957,2
17967,2
11899,1
239,2
13608,1
8261,1
7884,2
13376,1
2543,2
10805,1
10723,2
5836,1
22106,2
16503,2
20077,2
15240,2
2029,2
3706,1
10077,2
13529,2
13484,1
18809,2
17701,2
10870,2
4117,2
9273,2
11255,1
23085,2
10822,1
94,2
18289,1
16916,2
22226,1
2699,1
17521,2
10619,2
2122,1
18814,1
15660,2
14899,2
6000,1
11672,1
15604,1
19574,1
3474,2
5870,1
17065,1
14744,1
7743,1
8029,1
6412,1
15869,1
18845,2
8849,1
24691,2
20205,2
21513,1
9030,2
16246,2
13958,1
23843,1
2922,1
13895,2
21623,1
15428,1
13142,2
13877,2
6823,1
11531,1
4400,2
12199,2
1861,1
16727,1
16179,2
6241,1
23822,1
7364,1
10818,2
7965,1
22295,1
14782,2
22412,1
13556,2
2768,2
11096,2
23346,1
15332,1
43,1
7070,2
16720,2
6174,2
24179,2
8222,2
14095,1
17408,1
5269,1
15651,2
6921,2
23970,1
24140,1
23210,2
7804,2
16262,1
593,2
12029,2
185,2
7075,2
16180,1
15578,2
1799,2
11263,1
5329,1
4285,1
1897,2
24222,1
7224,2
24349,2
3838,2
4236,1
22069,1
21806,1
22086,2
9272,2
8203,2
24248,1
10064,2
3286,2
21830,2
7962,2
21582,1
7164,1
22760,2
12943,2
5454,1
14872,2
16942,2
19205,2
15757,2
9875,2
1219,2
7560,2
17316,2
7548,1
7777,1
9431,2
12355,1
793,1
20245,1
19062,1
1100,2
11919,1
21430,2
14084,1
21509,1
9379,1
6415,1
10718,1
10504,2
13736,1
17240,2
4773,2
13208,1
15824,1
7929,2
18985,1
16813,2
11448,1
8974,2
13053,1
20267,2
18217,2
15534,2
7003,2
11917,1
11532,1
19911,1
19761,1
14755,2
8304,1
13270,1
17732,1
20891,1
16805,1
18436,1
21723,1
6799,2
15486,2
4220,2
2972,1
12914,1
19606,2
595,2
21508,2
15706,1
1892,2
18167,1
18756,2
24631,2
14304,2
265,1
20984,1
24110,2
16235,2
22220,1
8075,2
8981,1
19477,1
8837,1
7635,2
24226,1
23113,2
8760,1
18912,1
19782,2
13603,2
12316,1
13983,1
11729,1
17141,2
23044,2
23917,1
11259,1
14321,2
13088,1
20370,2
23376,1
4559,2
20107,2
636,1
17059,2
10085,2
8062,2
8878,2
17592,1
11200,1
1427,1
8241,2
1966,1
11333,2
17650,1
21291,2
14746,2
24249,2
19419,2
15711,2
8561,1
23312,2
10206,2
5230,2
21139,1
6087,2
15964,1
1944,2
925,1
19515,1
9027,1
14142,1
1328,2
6436,2
7522,2
4442,2
10641,1
21224,1
7037,1
11208,1
4818,1
16542,1
314,2
3245,2
1140,1
12882,1
9471,2
9934,2
4505,1
21103,2
19940,2
23521,2
11972,1
7900,1
5656,1
15800,2
8354,1
20871,1
23919,2
10585,1
12265,2
8776,2
6138,1
20893,1
10793,2
4015,1
1614,1
8254,2
14032,1
13095,2
19017,1
7318,1
23303,2
1964,1
16335,1
1812,2
14209,1
19979,1
22556,2
3673,1
9310,1
22528,2
22593,1
22174,2
12880,2
2902,1
21034,1
17649,1
14528,1
16715,2
8146,2
21885,2
670,1
12778,1
22264,1
19354,1
5655,2
11392,2
20296,1
1472,2
10143,1
11032,2
2213,1
11976,1
9202,2
14423,2
18078,1
24293,1
24290,2
16874,2
23046,2
24397,1
16691,2
21401,2
22747,1
7914,1
8483,1
8073,2
9255,2
18405,1
19165,1
17893,2
21376,2
8458,1
10867,2
18619,1
24168,2
17758,2
23851,2
12634,1
8269,2
13731,1
22268,1
14308,2
23052,1
13711,1
4711,1
554,2
20039,1
4221,2
19833,1
24163,1
1574,1
10862,2
1111,2
1214,1
23659,1
22948,2
16506,1
24354,1
12901,1
24333,1
745,1
10651,2
11499,2
6429,2
14954,1
12679,2
18519,2
13412,2
10877,2
24261,1
24395,1
24237,1
18132,2
21448,1
6285,2
5327,1
1563,1
13466,2
1820,1
4047,2
6889,2
21391,2
15555,1
23197,1
3309,1
13496,2
8882,2
5943,2
15725,2
19117,2
8703,1
18066,1
7244,1
19172,1
24097,1
7519,2
8424,2
17138,1
21829,2
22,1
18869,1
258,1
15336,1
21915,2
18354,2
24101,2
23184,2
5724,1
7720,1
8377,2
17054,2
18514,1
16733,1
17033,2
2631,2
18416,1
14652,1
21803,2
23599,1
15498,2
18744,2
12204,1
11066,2
18629,1
20616,1
14358,1
1616,2
19621,1
16397,1
9941,2
17300,2
18890,1
15649,1
20922,1
22964,2
16580,1
853,2
16300,2
15237,1
16233,2
6264,1
3944,2
6131,1
19417,1
4427,1
7288,2
17167,2
17125,1
14913,2
13051,1
10148,1
20697,1
9866,1
9583,2
12038,2
21056,2
10108,2
20266,1
610,2
22534,2
7820,2
22897,1
24596,1
7619,1
24429,1
7741,2
9628,2
14722,1
5829,2
13132,2
21546,2
6729,2
2074,1
16686,2
2618,1
4528,2
15422,1
21973,2
13165,1
11161,2
22349,1
19567,1
23587,1
7792,1
5311,1
23490,2
20754,1
14098,1
2132,1
23670,1
6291,2
24319,1
3746,2
2727,2
22844,2
12053,2
12084,1
2408,1
22464,2
1908,2
9352,1
7378,1
24693,2
7462,2
22828,2
1115,1
23116,2
21994,1
3461,1
13054,1
22283,2
10139,1
20554,1
7161,2
9282,2
2625,2
14845,2
17188,2
15650,1
2651,2
18812,1
24335,1
10928,2
13677,2
19099,1
20505,1
24152,2
9893,1
2432,1
8822,1
5751,1
22103,2
20150,2
11039,2
24794,1
1823,1
2387,1
22971,2
120,2
21204,1
13377,1
11999,1
12607,2
13928,2
22501,1
17774,1
14735,2
5308,2
8033,1
1906,2
1273,2
14803,2
8455,2
9142,1
13204,2
16462,2
21855,1
3592,1
15460,2
5360,2
18878,1
15342,2
14740,2
20910,2
15470,1
3302,2
4619,2
8688,1
8871,1
15825,2
13625,1
12755,1
338,1
17482,2
6602,1
1546,2
11615,1
14059,1
8396,2
10993,2
23234,1
17329,1
18125,1
20563,2
13498,1
9842,1
20496,1
15376,1
8057,1
15983,2
5891,1
15928,1
15152,1
1459,1
21638,1
16841,2
18999,2
8863,2
14459,1
17545,2
17135,2
8908,1
14934,1
22645,1
13126,1
4526,1
8530,2
505,2
386,1
23249,2
2297,2
3818,2
23422,1
333,2
13106,1
23946,2
1283,2
279,1
22834,1
21697,1
20054,2
13292,2
7545,1
6922,1
10493,1
839,1
21852,2
6744,2
10562,1
637,1
11275,2
18358,2
16701,2
7132,2
21403,1
4358,1
5290,1
19594,1
10813,2
1413,2
15721,1
3555,2
1506,1
16074,1
7775,1
13057,1
11496,2
12408,2
24218,1
24769,2
15044,1
22343,1
2933,1
3358,2
825,2
23224,2
17246,1
10222,2
8564,2
21016,1
12377,1
17727,2
24623,2
4554,2
18919,2
15685,1
11343,1
11279,1
3778,2
18521,1
22674,2
22509,2
3025,2
7995,1
8966,2
17364,2
10392,2
15261,2
14888,2
7759,1
13824,1
18034,2
15522,2
7981,2
2606,1
928,2
21308,2
20473,2
24225,1
641,1
9370,2
22769,2
17877,1
15227,1
13941,1
6986,2
14429,1
14867,2
18671,2
20349,1
14191,1
4066,2
12235,2
4003,2
3866,2
22799,2
7854,2
5110,1
2827,2
6166,2
21861,2
15557,1
5545,2
2898,2
4790,1
15822,2
14030,2
24496,1
12783,1
11089,2
16450,2
2675,1
17431,1
20545,2
18375,1
20562,2
11572,2
21243,1
15907,2
14278,1
9820,2
16184,1
6680,1
21950,2
24276,2
11761,1
19360,2
15938,2
10057,2
1959,2
23711,1
17148,2
1905,2
23498,1
21387,1
2062,2
23775,1
18188,1
9503,1
2048,1
22731,2
9617,1
13287,2
5264,2
10977,2
24494,2
805,1
17960,2
12122,1
23291,2
15861,2
2883,1
20995,1
13526,2
9664,2
3016,2
23880,2
5916,1
11215,2
40,1
14407,2
2927,2
22899,1
13850,2
4280,1
1367,1
19008,1
16615,1
20853,2
13052,2
13720,2
9026,1
806,2
13696,1
16931,1
24659,1
11807,2
8827,1
15672,2
1239,2
21045,2
19255,2
4395,2
16352,2
6050,2
24194,1
9088,1
276,2
7813,2
11935,2
11798,2
7828,1
23766,1
6260,2
14979,2
3388,2
2165,1
20363,2
7865,2
8175,1
22502,2
11895,1
17048,2
16604,1
18957,1
7520,2
7905,1
2558,2
2850,1
14478,2
4177,1
6974,1
10095,2
7170,2
17728,1
22581,2
6315,2
22804,1
6810,2
2170,1
196,1
12101,1
1899,2
14593,2
16041,2
3327,2
20037,1
6862,2
18979,2
2020,1
11335,1
19110,2
12536,1
12447,1
2162,1
14055,2
17746,2
15053,1
22440,1
13579,1
3084,2
20157,1
9245,1
6731,1
14450,1
19973,1
21177,1
17955,1
12090,1
4730,2
18224,1
18071,1
3729,1
18831,2
20831,2
6199,1
16081,1
3505,2
2475,2
20275,2
3689,1
18296,2
1785,1
21982,1
23825,2
19608,2
11864,2
978,2
23389,1
18236,1
4912,2
11281,1
11794,2
21905,1
15995,1
999,2
15104,2
19603,1
14215,1
5887,2
7022,2
16743,2
19813,2
19461,1
22487,1
9062,1
12458,1
20843,2
15405,2
19960,1
367,2
12550,2
4227,2
11012,2
12784,1
956,1
14571,2
10090,2
22989,2
9077,1
6246,1
7376,1
19113,1
3103,2
19437,2
10663,1
19865,1
1619,2
13202,2
430,1
4431,2
1649,2
21361,2
1891,2
2491,1
8122,1
1854,2
16229,2
10454,2
5057,2
18211,2
1720,2
4406,1
24669,1
6624,1
4548,1
23537,2
10647,1
10686,2
13755,1
13254,2
2838,2
13584,1
4019,2
23863,1
16287,2
14106,1
19,2
21211,1
11057,2
21747,2
2150,2
7505,2
17970,2
19462,2
15164,2
10620,1
21795,2
1002,2
3620,1
24458,1
18648,2
2394,1
4183,2
8620,1
9812,1
14562,2
14550,2
9317,1
2436,1
10234,1
5723,1
19391,2
15159,2
9294,1
7681,1
12586,2
17617,2
5518,1
11382,2
18140,1
1584,2
6319,2
5419,2
12656,2
1922,2
22039,1
7785,2
22275,1
2053,2
16143,2
417,1
2515,1
8009,1
2220,1
23545,1
2746,1
23253,2
6023,2
21735,2
13948,1
3038,1
752,1
22072,2
22120,1
5470,1
22786,2
10312,1
547,1
9327,1
20089,2
